Part,Color,Quantity
3069bpr0214,41,1000
3011pr0006,191,1000
3021,378,1000
32173,73,1000
6565,7,1000
6821,15,1000
3024,10,1000
3023,191,1000
6584,1,1000
3021,378,1000
4625,15,1000
6629,2,1000
3666,326,1000
3308,15,1000
3024,47,1000
3030,15,1000
3048c,6,1000
3021,378,1000
18973pr0008,40,1000
4175,25,1000
3027,19,1000
2445,25,1000
2357,19,1000
2460,19,1000
3039pr0017,15,1000
4477,6,1000
2456,321,1000
3853,14,1000
3024,378,1000
2445,14,1000
4216,71,1000
30094,14,1000
2711,4,1000
3623,321,1000
3024,47,1000
3011,0,1000
4204,0,1000
2340,72,1000
4262,4,1000
6016,19,1000
3023,33,1000
3023,378,1000
3006,484,1000
3023,27,1000
2444,6,1000
2452,6,1000
3031,72,1000
3031,71,1000
3679,7,1000
3938,70,1000
2445,14,1000
3003,308,1000
44359,72,1000
54200,0,1000
18908,46,1000
3853,0,1000
3031,26,1000
2424,0,1000
3031,351,1000
32316,1,1000
31000,14,1000
2876,15,1000
6111,14,1000
3678b,72,1000
2357,19,1000
3068bpr0163,15,1000
3795,19,1000
32028,1,1000
3065,182,1000
3867,7,1000
30367c,25,1000
48183,8,1000
2438,14,1000
2444,2,1000
3070bpr0069,0,1000
2950,0,1000
3032,70,1000
6821,15,1000
2654,71,1000
3020,31,1000
3004,92,1000
2445,4,1000
11399,72,1000
2450,2,1000
3024,25,1000
3024,33,1000
4740,4,1000
4175,4,1000
6564,7,1000
3006,25,1000
6541,6,1000
6541,2,1000
6005,2,1000
4315,14,1000
4477,19,1000
3024,308,1000
3023,36,1000
47543,40,1000
12622c02,158,1000
3041,4,1000
3041,8,1000
3685,7,1000
49668,47,1000
3027,2,1000
3034,27,1000
6043,8,1000
4217,72,1000
48183,320,1000
30338,6,1000
76795,0,1000
3024,41,1000
4282,19,1000
2744,15,1000
48183,14,1000
3623,47,1000
2357,25,1000
3070bpr0064,0,1000
3022,308,1000
3035,272,1000
58846,71,1000
3069b,378,1000
3024,25,1000
4477,71,1000
32524,71,1000
3794a,41,1000
73983,19,1000
6394,15,1000
30278c01,15,1000
2449,7,1000
3021,484,1000
3022,5,1000
4287c,2,1000
4623,14,1000
6874,100,1000
3039,288,1000
6140,1,1000
6192a,27,1000
48183,335,1000
3024,288,1000
3678b,71,1000
47115,120,1000
2460,8,1000
30139,6,1000
3308,4,1000
3795,71,1000
3023,73,1000
3035,25,1000
2639,7,1000
3030,14,1000
3665,378,1000
32086,40,1000
6108,15,1000
6111,2,1000
32316,3,1000
3622,379,1000
2618,0,1000
3676,25,1000
4859,15,1000
3941,0,1000
60594,15,1000
31133,2,1000
3011,41,1000
2654,272,1000
3070bpr0063,0,1000
3176,14,1000
4175,4,1000
44823,135,1000
30633pr0008,40,1000
47543pr0004,47,1000
15456,71,1000
3623,3,1000
32056,1,1000
2460,19,1000
3024,288,1000
2460,2,1000
3035,73,1000
3022,85,1000
3573,10,1000
30139,6,1000
93083pr0003,70,1000
6087,14,1000
6232,70,1000
3710,3,1000
3794a,41,1000
3069bpr0073,14,1000
3003,78,1000
90194,0,1000
3030,14,1000
2442,14,1000
3028,15,1000
11299,71,1000
30650,40,1000
4588,7,1000
30407,42,1000
4587,19,1000
3675,2,1000
3297,70,1000
3623,323,1000
3853,19,1000
48183,2,1000
81911,1095,1000
6079,6,1000
6003,15,1000
1745,0,1000
2431,40,1000
3023,78,1000
30602,272,1000
43719,25,1000
43719,2,1000
33215,129,1000
3023,378,1000
93083pr0012,15,1000
3853,6,1000
3023,10,1000
4445,7,1000
3856,7,1000
3003pr0011,15,1000
3024,84,1000
3676,6,1000
3003pr0015,15,1000
31001,1,1000
3010,8,1000
3747b,19,1000
30117,7,1000
3037,8,1000
30365,8,1000
4088,0,1000
3300,0,1000
93083pr0013,84,1000
6632,1,1000
3005,40,1000
4588,33,1000
4531,15,1000
3676,7,1000
3045,1,1000
44525,150,1000
60980c01,71,1000
4207,6,1000
60212,27,1000
33291,15,1000
1748,47,1000
3942c,15,1000
2711,14,1000
93083pr0013,84,1000
4282,272,1000
4083,71,1000
6005,0,1000
31001,1,1000
3006pr0003,15,1000
3024,19,1000
3010,321,1000
3022,47,1000
2339,272,1000
3622,379,1000
40249,7,1000
3003pr0023,15,1000
3676,14,1000
30365,7,1000
47423,25,1000
32316,135,1000
4477,6,1000
4588,7,1000
6051,1,1000
2711,14,1000
6259,19,1000
6060,0,1000
98247pr0001,4,1000
3024,5,1000
3028,25,1000
30055,2,1000
47847,272,1000
3028,73,1000
2711,7,1000
6060,4,1000
43719,2,1000
3039pr9970,0,1000
2449,7,1000
47543pr0002,15,1000
98220pr0003,5,1000
80683,70,1000
2335,4,1000
3622,33,1000
3251,41,1000
3943b,0,1000
2354,191,1000
98220pr0002,191,1000
47905,14,1000
3031,462,1000
30355,272,1000
3005,47,1000
14520,4,1000
6060,4,1000
98220pr0001,4,1000
3032,72,1000
2655,14,1000
2711,15,1000
6060,8,1000
30357,19,1000
4588,1,1000
98220pr0007,4,1000
3040b,1,1000
98220pr0008,14,1000
32523,137,1000
6060,15,1000
3069b,82,1000
15573,92,1000
30300,14,1000
3022,25,1000
2711,1,1000
4589,25,1000
4588,15,1000
2356,1,1000
2711,0,1000
3003pr0012,15,1000
93587pr0007,4,1000
4588,71,1000
4588,4,1000
3070bpr0091,0,1000
3960,1000,1000
6223,47,1000
6087,1,1000
3041,7,1000
3070bpr0098,0,1000
4742,7,1000
3036,27,1000
6161,74,1000
6180,72,1000
3024,34,1000
3865,15,1000
4588,42,1000
22385,35,1000
6180,0,1000
6180,1,1000
6180,6,1000
6180,8,1000
3676,15,1000
3021,6,1000
6180,4,1000
6180,15,1000
6180,14,1000
3041,2,1000
3062b,57,1000
6479,25,1000
3003,92,1000
4588,6,1000
24593,19,1000
48183,14,1000
4217,4,1000
31000,14,1000
30292,57,1000
43719,15,1000
3069bpr0073,15,1000
13731,320,1000
3003,10,1000
3956,2,1000
30602,73,1000
3041,6,1000
3037,14,1000
4083,1,1000
11833,1054,1000
49668,182,1000
4588,0,1000
3961,0,1000
3036,19,1000
6180,1,1000
2711,6,1000
60212,27,1000
2376,1,1000
3956,8,1000
6632,6,1000
3003pr0039,15,1000
65834pat0002,15,1000
3024,226,1000
4066pr0233,14,1000
6191,2,1000
4590,0,1000
3036,14,1000
2039,15,1000
2454a,6,1000
2462,0,1000
3005,92,1000
41765,85,1000
2397,1,1000
2466,57,1000
3024,26,1000
2730,14,1000
3021,74,1000
4531,6,1000
3024,182,1000
4871,14,1000
6014b,7,1000
35394pr0001,57,1000
3006,6,1000
20953,14,1000
4216,14,1000
6179,1,1000
4207,2,1000
3005,288,1000
30536,0,1000
90195,0,1000
4081b,27,1000
32271,6,1000
2653,14,1000
6259,15,1000
3021,321,1000
33291,25,1000
6111,484,1000
4871,0,1000
41767,320,1000
3020,8,1000
3070bpr0075,0,1000
31000,4,1000
3045,15,1000
1762,71,1000
60800a,72,1000
18974,0,1000
3020,323,1000
4346,0,1000
6052,15,1000
3832,19,1000
3002,1051,1000
3037,19,1000
3010,1051,1000
3676,1,1000
3033,2,1000
3455,8,1000
90194,0,1000
30361cpr0004,15,1000
4868b,15,1000
51377,80,1000
6259,15,1000
3622,135,1000
2339,8,1000
3024,13,1000
6556,0,1000
98341,179,1000
2429,72,1000
4868b,0,1000
41749,4,1000
16091,71,1000
4094b,4,1000
30237b,191,1000
64450,15,1000
3023,41,1000
6556,4,1000
3622,41,1000
3037,19,1000
3009,27,1000
3070bpr0065,0,1000
3941,5,1000
11841c03,321,1000
58846,272,1000
49668,288,1000
4315,2,1000
3066,45,1000
2456,1051,1000
3020,321,1000
2412b,57,1000
32324,0,1000
3009,323,1000
6632,2,1000
95227,308,1000
2412b,80,1000
3005,462,1000
3039,22,1000
4732,6,1000
2476a,4,1000
4740,6,1000
43719,71,1000
3010,10,1000
33009,73,1000
6003,14,1000
4742,1,1000
6179,8,1000
47408pr0001,25,1000
6179pr0020,0,1000
2512,4,1000
3003pr0046,14,1000
3002,6,1000
30134,70,1000
3007,1051,1000
3007,378,1000
6083,2,1000
6564,2,1000
60593,5,1000
98220,4,1000
4590,0,1000
31001,2,1000
2493b,7,1000
3005,8,1000
6564,25,1000
4204,8,1000
2291,191,1000
4590,4,1000
2529,15,1000
6556,72,1000
3040b,19,1000
4162,2,1000
2291,14,1000
2339,4,1000
3685,15,1000
2486,0,1000
4276b,19,1000
31213pr9991,4,1000
2291,14,1000
2412b,36,1000
4461,14,1000
49668,70,1000
3961,19,1000
3003pr0017,15,1000
2817,1,1000
4858,14,1000
4590,4,1000
44674,27,1000
2466,33,1000
47423,4,1000
30364,7,1000
32316,25,1000
6576,0,1000
32271,1,1000
6556,1,1000
2458,0,1000
2339,0,1000
3001,6,1000
3001,8,1000
6556,0,1000
3004,36,1000
3622,5,1000
2429,19,1000
3960pr0001,0,1000
3031,5,1000
2291,14,1000
3069bpr0073,14,1000
3585,15,1000
2412b,36,1000
2449,6,1000
3795,22,1000
3997,4,1000
2458,15,1000
3007,70,1000
3839b,8,1000
6003,0,1000
6178,4,1000
3821,4,1000
30237b,1,1000
3001,334,1000
2453a,4,1000
48995pr0004,15,1000
2453a,1,1000
6180,351,1000
50923,72,1000
2291,4,1000
3022,5,1000
6556,8,1000
30036,0,1000
6003,71,1000
6003,19,1000
60601,47,1000
2540,15,1000
98138pr0120,70,1000
4858,0,1000
40249,20,1000
4275b,15,1000
6063,14,1000
4276b,15,1000
6556,6,1000
2450,6,1000
6565,1,1000
2291,19,1000
6060,0,1000
3069bpr0073,14,1000
2453a,6,1000
4865b,2,1000
2400,0,1000
30648,0,1000
30163,272,1000
6003,4,1000
3678b,73,1000
3070bpr0081,0,1000
3032,27,1000
6179,6,1000
75347,1,1000
6061b,15,1000
32000,19,1000
4081b,4,1000
4625,8,1000
6046,6,1000
3644,0,1000
4770,15,1000
3024,5,1000
30365,118,1000
30396,0,1000
3176,27,1000
2291,4,1000
2458,6,1000
4285b,1,1000
6565,25,1000
4287c,25,1000
4559c02,0,1000
4490,1,1000
6556,72,1000
2429,2,1000
6003,4,1000
3184,0,1000
2291,14,1000
90195,19,1000
3044c,19,1000
3010,5,1000
6179,5,1000
4859,6,1000
30153,52,1000
30365,15,1000
3044b,6,1000
3002,19,1000
3678a,47,1000
3865,10,1000
3037,6,1000
2695,1,1000
4855,19,1000
4590,2,1000
61068pr0001,288,1000
32018,7,1000
4285b,4,1000
6565,14,1000
4476b,0,1000
6003,15,1000
6180,2,1000
15411,0,1000
3961,4,1000
6632,15,1000
4083,6,1000
30153,52,1000
33291,15,1000
3957a,2,1000
6179,2,1000
30086c01,14,1000
6179,26,1000
66252,15,1000
2450,1,1000
2450,1,1000
2450,70,1000
6179,4,1000
2429,19,1000
6060,14,1000
3001,484,1000
2450,288,1000
14395,28,1000
32532,0,1000
2458,19,1000
3003pr0048,14,1000
4275b,2,1000
3597,0,1000
3069bpr0073,14,1000
2450,85,1000
3942c,70,1000
41662,6,1000
3622,326,1000
4276b,14,1000
2291,320,1000
3038,15,1000
2450,1,1000
2454a,2,1000
30373,15,1000
4276b,4,1000
6179,7,1000
3961,14,1000
30363,2,1000
2540,2,1000
6020,5,1000
3044b,19,1000
3622,78,1000
2452,8,1000
54180pr0001,135,1000
3003,26,1000
60470b,2,1000
30274,19,1000
3585,2,1000
2950,0,1000
14395,308,1000
31000,2,1000
4490,4,1000
3861b,2,1000
6003,7,1000
2540,8,1000
2540,7,1000
4285b,36,1000
4285b,15,1000
6259,33,1000
30086c01,14,1000
60470b,71,1000
3857,15,1000
4855,1,1000
3021,212,1000
3037,484,1000
6556,2,1000
60032,0,1000
4237,351,1000
2449,8,1000
2584,7,1000
6003,2,1000
3048c,72,1000
30364,19,1000
3176,15,1000
6154,4,1000
33291,25,1000
3475b,7,1000
75347,0,1000
30357,4,1000
6556,71,1000
2730,14,1000
31012,4,1000
2476a,1,1000
3021,226,1000
3070bpr0093,0,1000
3710,33,1000
3006pr0006,15,1000
32173,25,1000
2454b,84,1000
6003,72,1000
57888,14,1000
3857,6,1000
48183,1,1000
6003,14,1000
32000,4,1000
6003,19,1000
52045,14,1000
2452,4,1000
3933,0,1000
48183,2,1000
3475b,2,1000
3065,40,1000
3040b,3,1000
3957a,6,1000
3040b,42,1000
30044,0,1000
3822,1,1000
33299a,19,1000
6223,46,1000
6556,2,1000
4460b,25,1000
3934,4,1000
2584,4,1000
3070bpr0095,0,1000
4285b,1,1000
4285b,8,1000
4285b,4,1000
4276b,1,1000
6003,1,1000
3710,78,1000
2540,2,1000
2653,4,1000
3857,1,1000
30262,0,1000
3933,6,1000
4490,1,1000
3680,19,1000
3315,0,1000
31001,1,1000
3680,19,1000
30037,15,1000
2452,14,1000
4151b,72,1000
3934,1,1000
3937,8,1000
3710,92,1000
4285b,0,1000
6556,19,1000
6636,2,1000
6003,19,1000
4081b,70,1000
3934,8,1000
2540,7,1000
2584,4,1000
4209b,4,1000
4490,0,1000
30517,0,1000
2584,7,1000
2339,72,1000
3022,10,1000
43721,72,1000
6556,4,1000
4861,19,1000
3038,2,1000
3680,2,1000
3005,10,1000
2540,2,1000
3070b,78,1000
43708,15,1000
3176,19,1000
30517,72,1000
3853,6,1000
3960,19,1000
3940b,8,1000
92262,288,1000
3934,0,1000
3005,135,1000
3857,19,1000
3933,379,1000
30386,4,1000
3039,36,1000
2540,70,1000
2540,19,1000
4066pr0009,4,1000
2376,4,1000
47543,47,1000
3070b,378,1000
32555,0,1000
4276b,1,1000
3957a,8,1000
4490,14,1000
30136,4,1000
4285b,14,1000
30110,15,1000
2339,15,1000
32553,0,1000
3048c,6,1000
3676,70,1000
32018,1,1000
3070bpr0094,0,1000
3070b,92,1000
2445,8,1000
2653,15,1000
10178,45,1000
30364,0,1000
26603pr0082,1,1000
2429,19,1000
30271pr0003,2,1000
3176,8,1000
6789,18,1000
51011,79,1000
2654,41,1000
30364,0,1000
6192a,8,1000
2335,72,1000
3024,484,1000
43337,14,1000
3003pr0024,15,1000
2877,320,1000
2430,72,1000
31171,135,1000
4275b,6,1000
3007,320,1000
2877,6,1000
6192a,0,1000
6192a,351,1000
3003pr0049,14,1000
47423pr0008,1,1000
3070b,40,1000
3040b,351,1000
4588,7,1000
3581,14,1000
3040b,25,1000
2335,15,1000
2335,14,1000
55186,70,1000
3020,29,1000
6003,1,1000
3623,71,1000
45275,135,1000
30072,0,1000
32271,19,1000
4215b,1,1000
2494,47,1000
3936,4,1000
3043,72,1000
4088,1,1000
2585,14,1000
6182,70,1000
3001,462,1000
6574,71,1000
4590,8,1000
6016,2,1000
4895,14,1000
3678b,14,1000
2457,27,1000
79194,15,1000
3036,6,1000
2340,1,1000
6003,0,1000
4346,8,1000
3934,25,1000
2450,320,1000
3070bpr0077,0,1000
10314,72,1000
3936,6,1000
3936,2,1000
3936,14,1000
3935,14,1000
85941,1056,1000
3565,2,1000
6003,0,1000
2744,2,1000
43719,72,1000
3935,14,1000
32173,4,1000
3022,5,1000
47543,47,1000
6222,0,1000
3936,15,1000
31021,4,1000
3070bpr0079,0,1000
2452,2,1000
2460,0,1000
3003pr0020,15,1000
3037,19,1000
3004pr0105,71,1000
2445,14,1000
87971,4,1000
4625,2,1000
32271,1,1000
4190,72,1000
57783,34,1000
3021,28,1000
6196,47,1000
3678a,6,1000
87702c03pr0001,15,1000
3935,4,1000
31005,4,1000
33291,297,1000
3702,8,1000
41764,85,1000
3001,13,1000
3935,1,1000
60583b,4,1000
3861b,2,1000
3185,0,1000
6111,272,1000
41769,272,1000
3004,1051,1000
4213,15,1000
3069b,46,1000
31767,14,1000
3024,212,1000
3004,47,1000
1749,0,1000
3936,14,1000
3935,7,1000
6222,320,1000
3005,27,1000
30361c,15,1000
3935,2,1000
30044,2,1000
3004,226,1000
3731,15,1000
2429,8,1000
3702,19,1000
60593,212,1000
31184c01,14,1000
30357,1,1000
2877,19,1000
2420,6,1000
30357,71,1000
30357,7,1000
4477,378,1000
2539,8,1000
30357,15,1000
3023,92,1000
60603,47,1000
2429,70,1000
2654,2,1000
31184c01,1,1000
3070bpr0070,0,1000
2429,15,1000
3854,1,1000
4150pr0010,15,1000
87079pr0290,0,1000
6019,8,1000
31767,4,1000
30383,15,1000
77182,4,1000
15207,25,1000
2637,7,1000
3034,6,1000
47905,4,1000
2571,52,1000
3038,1,1000
4536,15,1000
80796,72,1000
87580,41,1000
11477,41,1000
3936,19,1000
3038,7,1000
2456,33,1000
86599,4,1000
3024,321,1000
3935,15,1000
4531,19,1000
3567pr0001,14,1000
4190,308,1000
3665,25,1000
6232,0,1000
3936,14,1000
3936,8,1000
62576,15,1000
1749,70,1000
3935,15,1000
3936,14,1000
44674,191,1000
2356,15,1000
11477,46,1000
3038,4,1000
80796,47,1000
79850,3,1000
3069bpr0386,41,1000
3960,52,1000
6896ac01,12,1000
2397,26,1000
3005,33,1000
2429,8,1000
31184c01,7,1000
3038,14,1000
43713,25,1000
1745,323,1000
3935,8,1000
87580,28,1000
3045,0,1000
2460,6,1000
6091,158,1000
30385,1059,1000
64867,1059,1000
3940b,70,1000
1126,15,1000
42509,272,1000
42509,212,1000
42509,226,1000
42509,30,1000
42509,158,1000
65734,29,1000
3935,8,1000
11477,1053,1000
42509,15,1000
1762,0,1000
32526,19,1000
2457,321,1000
3573,15,1000
87580,52,1000
32526,70,1000
1126pr0004,19,1000
1126pr0006,19,1000
11289,3,1000
1974,41,1000
3917,14,1000
1974pr0001,4,1000
3069bpr0393,41,1000
30620,4,1000
3437pr0175,47,1000
2339,6,1000
3023,36,1000
6005,14,1000
2449,2,1000
31005,4,1000
30109,351,1000
3384,40,1000
3044b,15,1000
101349,47,1000
2412b,2,1000
76371pr0225,47,1000
32271,72,1000
3023,308,1000
2449,15,1000
4742,4,1000
32064a,1,1000
2340,70,1000
44536,135,1000
4186,1,1000
3865,7,1000
11841c02,191,1000
4186,2,1000
4196,70,1000
4476b,7,1000
2654,72,1000
52189c03,71,1000
3040b,3,1000
32271,2,1000
32316,6,1000
65092,1053,1000
3710,6,1000
1748,84,1000
3865,7,1000
4151b,0,1000
3535,41,1000
65734,41,1000
4042,47,1000
1126,0,1000
2335,2,1000
3040b,19,1000
1748,322,1000
78594,41,1000
85834,4,1000
77180,27,1000
30099,25,1000
3040b,34,1000
62576,41,1000
1745,30,1000
3659,2,1000
60593,378,1000
2349b,15,1000
4532,30,1000
60581,4,1000
6070,47,1000
4066,351,1000
3003,323,1000
6860c01,18,1000
3622,8,1000
3070b,41,1000
3038,47,1000
3005,47,1000
57888,29,1000
3935,6,1000
3003pr0008,15,1000
3685,4,1000
3023,35,1000
38320,297,1000
4041,41,1000
32271,19,1000
3022,41,1000
2458,8,1000
3011,73,1000
15207,27,1000
99781,19,1000
48183,4,1000
57895,41,1000
60470b,4,1000
60596,72,1000
4162,6,1000
6112,14,1000
44728,72,1000
3002,8,1000
80683,1095,1000
6177b,19,1000
3065,42,1000
30414,1,1000
73983,72,1000
6020,19,1000
4863,4,1000
4742,15,1000
58381,15,1000
2356,7,1000
4863,7,1000
2711,0,1000
31215,4,1000
4162,272,1000
93083pr0001,484,1000
6046,0,1000
42061,4,1000
47408pr0002,15,1000
4182,0,1000
3856,14,1000
3002,212,1000
3043,1,1000
3856,0,1000
3043,2,1000
4588,19,1000
4510,1,1000
3022,288,1000
4162,484,1000
30365,0,1000
31605c02,27,1000
3685,47,1000
2448,1,1000
4588,14,1000
30136,1,1000
3011,10,1000
3045,19,1000
3062b,41,1000
3960,2,1000
4858,19,1000
2877,19,1000
6112,25,1000
31202c03pr0002,0,1000
3188,0,1000
43898pr0001,72,1000
3822,4,1000
3811,19,1000
2450,6,1000
3023,41,1000
2571,41,1000
32523,2,1000
3867,72,1000
6111,1,1000
10202pr0009,15,1000
4742,19,1000
52189c02,135,1000
30055,0,1000
3943b,14,1000
2622,15,1000
32271,15,1000
2622,1,1000
74847,8,1000
4742,19,1000
3010,212,1000
4182,0,1000
93083pr0003,70,1000
54856,72,1000
47456,484,1000
4162,2,1000
41750,4,1000
3006,8,1000
64276,0,1000
60212,0,1000
3021,26,1000
2339,15,1000
3001,18,1000
2449,212,1000
3685,2,1000
6016,6,1000
3069bpr0030,72,1000
3710,19,1000
44571,14,1000
3795,6,1000
57895,41,1000
6060,14,1000
3020,226,1000
3004,18,1000
2436,5,1000
3685,72,1000
4186,2,1000
3043,8,1000
32195b,15,1000
12825,297,1000
6060,4,1000
30364,14,1000
4162,27,1000
3622,27,1000
3003,92,1000
4162,73,1000
4216,19,1000
3640,72,1000
15207,2,1000
6161,20,1000
3861b,15,1000
3021,26,1000
64867,15,1000
6070,57,1000
3701,3,1000
2432,19,1000
3535,15,1000
6636,2,1000
32316,7,1000
3004,46,1000
42026,0,1000
4186,71,1000
3003pr0031,15,1000
79850,29,1000
3940b,7,1000
3022,29,1000
6069,4,1000
36841,73,1000
4740,2,1000
3007,1051,1000
3622,484,1000
3839b,14,1000
55886pr0003,2,1000
3839b,2,1000
3038,6,1000
4162,25,1000
6082,2,1000
30055,6,1000
64276,72,1000
3938,6,1000
3046a,15,1000
32316,27,1000
3006,19,1000
2507,42,1000
4213,4,1000
30620,0,1000
4855,0,1000
3935,14,1000
3033,27,1000
44375bpr0004,47,1000
48183,4,1000
6582,462,1000
4162,19,1000
51704pr0003,1,1000
51595,72,1000
32316,25,1000
3676,19,1000
40637,2,1000
22385pr0032,46,1000
57895pr0001,47,1000
6231,8,1000
74847,0,1000
3839b,6,1000
3855,47,1000
4882,73,1000
2456,31,1000
30277,0,1000
30055,15,1000
2507,57,1000
4202,0,1000
3680,19,1000
74847,7,1000
30055,15,1000
93168,288,1000
4150pr0001,15,1000
47458,82,1000
3855,47,1000
3004,29,1000
4202,4,1000
4855,0,1000
3008,351,1000
3822,15,1000
3678b,0,1000
3002,28,1000
3002,288,1000
3676,379,1000
55886pr0003,2,1000
3935,14,1000
3633,70,1000
3048c,2,1000
55886pr0002,15,1000
2507,57,1000
2507,34,1000
3027,1,1000
3070bpr0080,0,1000
33291,10,1000
3933,8,1000
3933,1,1000
3956,2,1000
4263,7,1000
4855,1,1000
4263,14,1000
4083,2,1000
32576,6,1000
30237b,72,1000
93589pr0002,15,1000
30237b,25,1000
3633,8,1000
30044,0,1000
3048c,14,1000
60621,0,1000
4490,2,1000
4490,2,1000
14222pr9999,73,1000
2452,15,1000
4490,4,1000
4201,15,1000
4201,74,1000
32059,72,1000
2445,2,1000
2300,7,1000
4733,1,1000
4276b,2,1000
18945,72,1000
60583b,4,1000
40490,2,1000
2577,72,1000
6087,15,1000
3070bpr0084,0,1000
4599b,2,1000
4855,4,1000
6063,7,1000
4202,14,1000
60601pr0005,47,1000
6153b,15,1000
11055pr0004,0,1000
30585b,373,1000
2420,322,1000
11055pr0001,15,1000
3688,2,1000
30165,85,1000
2357,2,1000
3041,15,1000
3070bpr0099,0,1000
4625,6,1000
3021,8,1000
6087,6,1000
6005,72,1000
30099,19,1000
30237b,322,1000
3811,19,1000
3676,14,1000
32523,0,1000
2985,4,1000
2419,36,1000
18944,272,1000
60603pr0005,47,1000
24116,15,1000
62712,72,1000
3710,1051,1000
30338,6,1000
3043,14,1000
3795,272,1000
3701,27,1000
3678b,30,1000
3009,47,1000
3007,19,1000
4285b,41,1000
92262,4,1000
60470b,0,1000
20482,0,1000
3009,41,1000
6259,19,1000
2653,15,1000
4182,4,1000
6259,191,1000
12825,6,1000
3069b,78,1000
4856a,14,1000
3957a,36,1000
28802,84,1000
3022,34,1000
47847,70,1000
4532,0,1000
3176,15,1000
54384,320,1000
3010,28,1000
3007,72,1000
6636,28,1000
3010,27,1000
51385,191,1000
3069bpr0218,47,1000
48183,7,1000
87971,4,1000
48183,1,1000
4855,14,1000
3943b,15,1000
3070bpr0066,0,1000
4198,4,1000
50900,72,1000
4531,2,1000
6180,72,1000
3307,8,1000
18675pr0015,47,1000
30278c01,7,1000
3675,272,1000
3795,3,1000
3865,18,1000
3865,7,1000
4197,1,1000
3070bpr0072,0,1000
2335,72,1000
27507,484,1000
6259,1,1000
32348,7,1000
32165,14,1000
48183,4,1000
48183,8,1000
11170pr0001,322,1000
30223,70,1000
32165,8,1000
4216,72,1000
41764,25,1000
3001,1051,1000
3070bpr0082,0,1000
2653,8,1000
3065,182,1000
2653,4,1000
3831,2,1000
44728,27,1000
3070bpr0085,0,1000
58827,14,1000
2554,0,1000
3188,1,1000
30000,70,1000
48183,1,1000
54200,14,1000
30396,4,1000
2695,7,1000
2695,4,1000
32523,3,1000
57895,40,1000
54200,27,1000
2335,1,1000
12592c05,0,1000
3633,19,1000
3676,2,1000
2456,288,1000
3003pr0025,15,1000
2825,0,1000
4162pr0115,272,1000
60583b,0,1000
2695,8,1000
85080,1051,1000
6069,6,1000
3003pr0009,15,1000
3003pr0007,15,1000
3020,19,1000
6556,7,1000
3070bpr0087,0,1000
6069,2,1000
6238,40,1000
3676,1,1000
3063b,1,1000
3063b,47,1000
6259,0,1000
3623,13,1000
74981,14,1000
60601,41,1000
2695,14,1000
85080,1051,1000
47458,19,1000
2456,288,1000
32523,15,1000
3710,10,1000
3001,351,1000
30643,0,1000
3003pr0016,15,1000
50943,72,1000
58846,72,1000
3068b,28,1000
30505,15,1000
3004,2,1000
3028,4,1000
3933,4,1000
2417,26,1000
3001,1051,1000
3684,6,1000
32324,14,1000
32524,14,1000
3068b,135,1000
41765,25,1000
32333,71,1000
3960,6,1000
3021,191,1000
10201,70,1000
4276b,15,1000
32000,2,1000
48183,73,1000
47398,14,1000
3021,47,1000
30338,70,1000
4266,15,1000
2356,0,1000
48183,320,1000
10312,40,1000
3038,19,1000
30643,8,1000
48092,320,1000
48092,80,1000
4533,15,1000
30503,320,1000
98138pr0041,179,1000
60583b,14,1000
98834pr0002,0,1000
48183,335,1000
3070bpr0076,0,1000
6191,2,1000
3665,1051,1000
48183,320,1000
48183,7,1000
54869,36,1000
2436,2,1000
4207,2,1000
3308,14,1000
32524,151,1000
47543,320,1000
3958,2,1000
2620,34,1000
30643,25,1000
6083,71,1000
4746,0,1000
3070bpr0073,0,1000
60583b,14,1000
24246,226,1000
6019,6,1000
4237,45,1000
6212,4,1000
3003pr0036,15,1000
4175,15,1000
4175,19,1000
6019,6,1000
2654,70,1000
50943,0,1000
4854,272,1000
3298,8,1000
31605c01,2,1000
4590,2,1000
86599,14,1000
80286,1,1000
2825,1,1000
3063b,19,1000
30649,40,1000
6057,6,1000
6259,4,1000
4081b,6,1000
17979,45,1000
31605c01,4,1000
3023,33,1000
43337,1051,1000
4588,4,1000
32525,25,1000
4864b,1,1000
32310,0,1000
2345,7,1000
3063b,2,1000
4238,351,1000
4238,2,1000
4857,7,1000
3811,15,1000
30101,8,1000
56145,25,1000
6179,191,1000
30649,33,1000
43898,272,1000
32525,15,1000
2357,8,1000
2357,6,1000
2540,19,1000
60581,0,1000
30046,15,1000
4855,0,1000
4186,4,1000
30110,15,1000
33216,70,1000
98138pr0051,297,1000
22385pr0029,35,1000
3743,0,1000
3021,84,1000
3623,30,1000
2717,1,1000
2450,8,1000
3010,462,1000
18675pr0009,40,1000
3660,1051,1000
4182,2,1000
4150pr0001,15,1000
30627,15,1000
3300,6,1000
3300,2,1000
3002,25,1000
61409,72,1000
3963,0,1000
98138pr0050,19,1000
3963,8,1000
60484,0,1000
4263,1,1000
3004,158,1000
2362b,15,1000
3300,0,1000
30383,8,1000
6259,57,1000
3065,52,1000
43719,27,1000
51377,19,1000
3963,14,1000
3021,323,1000
